vessel_id,vessel_name,timestamp,lat,lon,sog,cog,hex_id
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:40:00+00:00,18.34861,71.66944,18.21,85.0,8760d6a96ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:45:00+00:00,18.34896,71.67708,18.17,85.0,8760d6149ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:50:00+00:00,18.34931,71.68472,18.74,85.0,8760d6149ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:55:00+00:00,18.34965,71.69236,18.51,85.0,8760d6149ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:00:00+00:00,18.35,71.7,18.37,85.0,8760d6148ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:05:00+00:00,18.35035,71.70764,18.64,85.0,8760d6148ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:10:00+00:00,18.35069,71.71528,18.35,85.0,8760d6148ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:15:00+00:00,18.35104,71.72292,18.17,85.0,8760d614cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:20:00+00:00,18.35139,71.73056,18.58,85.0,8760d6141ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:25:00+00:00,18.35174,71.73819,18.21,85.0,8760d6141ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:30:00+00:00,18.35208,71.74583,18.14,85.0,8760d6141ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:35:00+00:00,18.35243,71.75347,18.36,85.0,8760d6140ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:40:00+00:00,18.35278,71.76111,18.85,85.0,8760d6140ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:45:00+00:00,18.35312,71.76875,18.77,85.0,8760d6140ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:50:00+00:00,18.35347,71.77639,18.47,85.0,8760d6144ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T18:55:00+00:00,18.35382,71.78403,18.07,85.0,8760d6146ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:00:00+00:00,18.35417,71.79167,18.27,85.0,8760d6171ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:05:00+00:00,18.35451,71.79931,18.4,85.0,8760d6171ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:10:00+00:00,18.35486,71.80694,18.82,85.0,8760d6171ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:15:00+00:00,18.35521,71.81458,18.63,85.0,8760d6170ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:20:00+00:00,18.35556,71.82222,18.9,85.0,8760d6170ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:25:00+00:00,18.3559,71.82986,18.97,85.0,8760d6174ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:30:00+00:00,18.35625,71.8375,18.21,85.0,8760d6174ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:35:00+00:00,18.3566,71.84514,18.49,85.0,8760d6129ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:40:00+00:00,18.35694,71.85278,18.31,85.0,8760d6129ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:45:00+00:00,18.35729,71.86042,18.11,85.0,8760d6129ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:50:00+00:00,18.35764,71.86806,18.79,85.0,8760d6128ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T19:55:00+00:00,18.35799,71.87569,18.39,85.0,8760d6128ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:00:00+00:00,18.35833,71.88333,18.93,85.0,8760d612cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:05:00+00:00,18.35868,71.89097,18.95,85.0,8760d612cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:10:00+00:00,18.35903,71.89861,18.86,85.0,8760d6121ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:15:00+00:00,18.35938,71.90625,18.18,85.0,8760d6121ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:20:00+00:00,18.35972,71.91389,18.4,85.0,8760d6121ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:25:00+00:00,18.36007,71.92153,18.15,85.0,8760d6120ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:30:00+00:00,18.36042,71.92917,18.02,85.0,8760d6120ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:35:00+00:00,18.36076,71.93681,18.01,85.0,8760d6120ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:40:00+00:00,18.36111,71.94444,18.03,85.0,8760d6124ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:45:00+00:00,18.36146,71.95208,18.29,85.0,8760d6124ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:50:00+00:00,18.36181,71.95972,18.25,85.0,8760d6899ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T20:55:00+00:00,18.36215,71.96736,18.3,85.0,8760d6899ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:00:00+00:00,18.3625,71.975,18.95,85.0,8760d6899ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:05:00+00:00,18.36285,71.98264,18.08,85.0,8760d6898ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:10:00+00:00,18.36319,71.99028,18.94,85.0,8760d6898ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:15:00+00:00,18.36354,71.99792,18.64,85.0,8760d689cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:20:00+00:00,18.36389,72.00556,18.07,85.0,8760d689cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:25:00+00:00,18.36424,72.01319,18.41,85.0,8760d6891ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:30:00+00:00,18.36458,72.02083,18.13,85.0,8760d6891ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:35:00+00:00,18.36493,72.02847,18.78,85.0,8760d6891ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:40:00+00:00,18.36528,72.03611,18.66,85.0,8760d6890ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:45:00+00:00,18.36562,72.04375,18.96,85.0,8760d6890ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:50:00+00:00,18.36597,72.05139,18.12,85.0,8760d6894ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T21:55:00+00:00,18.36632,72.05903,18.08,85.0,8760d6894ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:00:00+00:00,18.36667,72.06667,18.26,85.0,8760d6d49ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:05:00+00:00,18.36701,72.07431,18.51,85.0,8760d6d49ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:10:00+00:00,18.36736,72.08194,18.94,85.0,8760d6d49ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:15:00+00:00,18.36771,72.08958,18.41,85.0,8760d6d48ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:20:00+00:00,18.36806,72.09722,18.65,85.0,8760d6d48ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:25:00+00:00,18.3684,72.10486,18.62,85.0,8760d6d4cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:30:00+00:00,18.36875,72.1125,18.01,85.0,8760d6d4cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:35:00+00:00,18.3691,72.12014,18.26,85.0,8760d6d4cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:40:00+00:00,18.36944,72.12778,18.34,85.0,8760d6d41ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:45:00+00:00,18.36979,72.13542,18.55,85.0,8760d6d41ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:50:00+00:00,18.37014,72.14306,18.08,85.0,8760d6d41ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T22:55:00+00:00,18.37049,72.15069,18.4,85.0,8760d6d40ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:00:00+00:00,18.37083,72.15833,18.04,85.0,8760d6d44ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:05:00+00:00,18.37118,72.16597,18.06,85.0,8760d6d44ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:10:00+00:00,18.37153,72.17361,18.32,85.0,8760d6d44ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:15:00+00:00,18.37187,72.18125,18.36,85.0,8760d6d71ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:20:00+00:00,18.37222,72.18889,18.24,85.0,8760d6d71ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:25:00+00:00,18.37257,72.19653,18.99,85.0,8760d6d71ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:30:00+00:00,18.37292,72.20417,18.31,85.0,8760d6d70ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:35:00+00:00,18.37326,72.21181,18.52,85.0,8760d6d70ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:40:00+00:00,18.37361,72.21944,18.87,85.0,8760d6d74ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:45:00+00:00,18.37396,72.22708,18.14,85.0,8760d6d74ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:50:00+00:00,18.37431,72.23472,18.82,85.0,8760d6d29ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T23:55:00+00:00,18.37465,72.24236,18.16,85.0,8760d6d29ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:00:00+00:00,18.375,72.25,18.76,85.0,8760d6d29ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:05:00+00:00,18.37535,72.25764,18.71,85.0,8760d6d28ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:10:00+00:00,18.37569,72.26528,18.89,85.0,8760d6d28ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:15:00+00:00,18.37604,72.27292,18.53,85.0,8760d6d2cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:20:00+00:00,18.37639,72.28056,18.79,85.0,8760d6d2cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:25:00+00:00,18.37674,72.28819,18.8,85.0,8760d6d2cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:30:00+00:00,18.37708,72.29583,18.92,85.0,8760d6d21ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:35:00+00:00,18.37743,72.30347,18.9,85.0,8760d6d21ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:40:00+00:00,18.37778,72.31111,18.64,85.0,8760d6d25ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:45:00+00:00,18.37813,72.31875,18.99,85.0,8760d6d20ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:50:00+00:00,18.37847,72.32639,18.53,85.0,8760d6d24ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T00:55:00+00:00,18.37882,72.33403,18.61,85.0,8760d6d24ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:00:00+00:00,18.37917,72.34167,18.65,85.0,8760d6d24ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:05:00+00:00,18.37951,72.34931,18.84,85.0,876089699ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:10:00+00:00,18.37986,72.35694,18.14,85.0,876089699ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:15:00+00:00,18.38021,72.36458,18.7,85.0,876089699ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:20:00+00:00,18.38056,72.37222,18.64,85.0,87608969dffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:25:00+00:00,18.3809,72.37986,18.51,85.0,876089698ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:30:00+00:00,18.38125,72.3875,18.56,85.0,87608969cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:35:00+00:00,18.3816,72.39514,18.14,85.0,87608969cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:40:00+00:00,18.38194,72.40278,18.95,85.0,876089691ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:45:00+00:00,18.38229,72.41042,18.06,85.0,876089691ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:50:00+00:00,18.38264,72.41806,18.8,85.0,876089691ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T01:55:00+00:00,18.38299,72.42569,18.29,85.0,876089695ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:00:00+00:00,18.38333,72.43333,18.78,85.0,876089695ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:05:00+00:00,18.38368,72.44097,18.76,85.0,876089694ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:10:00+00:00,18.38403,72.44861,18.09,85.0,876089694ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:15:00+00:00,18.38437,72.45625,18.93,85.0,876089694ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:20:00+00:00,18.38472,72.46389,18.98,85.0,87608bb49ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:25:00+00:00,18.38507,72.47153,18.98,85.0,87608bb49ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:30:00+00:00,18.38542,72.47917,18.43,85.0,87608bb4dffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:35:00+00:00,18.38576,72.48681,18.89,85.0,87608bb4dffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:40:00+00:00,18.38611,72.49444,18.92,85.0,87608bb4cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:45:00+00:00,18.38646,72.50208,18.61,85.0,87608bb4cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:50:00+00:00,18.38681,72.50972,18.34,85.0,87608bb4cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T02:55:00+00:00,18.38715,72.51736,18.64,85.0,87608bb41ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:00:00+00:00,18.3875,72.525,18.19,85.0,87608bb41ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:05:00+00:00,18.38785,72.53264,18.84,85.0,87608bb41ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:10:00+00:00,18.38819,72.54028,18.27,85.0,87608bb45ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:15:00+00:00,18.38854,72.54792,18.44,85.0,87608bb45ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:20:00+00:00,18.38889,72.55556,18.75,85.0,87608bb44ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:25:00+00:00,18.38924,72.56319,18.24,85.0,87608bb44ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:30:00+00:00,18.38958,72.57083,18.73,85.0,87608bb44ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:35:00+00:00,18.38993,72.57847,18.35,85.0,87608bb71ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:40:00+00:00,18.39028,72.58611,18.91,85.0,87608bb71ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:45:00+00:00,18.39062,72.59375,18.54,85.0,87608bb75ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:50:00+00:00,18.39097,72.60139,18.87,85.0,87608bb75ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T03:55:00+00:00,18.39132,72.60903,18.28,85.0,87608bb74ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:00:00+00:00,18.39167,72.61667,18.29,85.0,87608bb74ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:05:00+00:00,18.39201,72.62431,18.09,85.0,87608bb74ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:10:00+00:00,18.39236,72.63194,18.58,85.0,87608bb29ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:15:00+00:00,18.39271,72.63958,18.11,85.0,87608bb29ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:20:00+00:00,18.39306,72.64722,18.64,85.0,87608bb2dffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:25:00+00:00,18.3934,72.65486,18.8,85.0,87608bb2dffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:30:00+00:00,18.39375,72.6625,18.01,85.0,87608bb2cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:35:00+00:00,18.3941,72.67014,18.3,85.0,87608bb2cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:40:00+00:00,18.39444,72.67778,18.68,85.0,87608bb2cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:45:00+00:00,18.39479,72.68542,18.29,85.0,87608bb21ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:50:00+00:00,18.39514,72.69306,18.03,85.0,87608bb21ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T04:55:00+00:00,18.39549,72.70069,18.95,85.0,87608bb21ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:00:00+00:00,18.39583,72.70833,18.16,85.0,87608bb25ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:05:00+00:00,18.39618,72.71597,18.03,85.0,87608bb25ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:10:00+00:00,18.39653,72.72361,18.56,85.0,87608bb24ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:15:00+00:00,18.39687,72.73125,18.48,85.0,87608bb24ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:20:00+00:00,18.39722,72.73889,18.09,85.0,87608bb24ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:25:00+00:00,18.39757,72.74653,18.78,85.0,876089499ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:30:00+00:00,18.39792,72.75417,18.1,85.0,876089499ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:35:00+00:00,18.39826,72.76181,18.32,85.0,87608949dffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:40:00+00:00,18.39861,72.76944,18.73,85.0,87608949dffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:45:00+00:00,18.39896,72.77708,18.55,85.0,87608949cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:50:00+00:00,18.39931,72.78472,18.68,85.0,87608949cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T05:55:00+00:00,18.39965,72.79236,18.69,85.0,87608949cffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-15T06:00:00+00:00,18.4,72.8,18.46,85.0,876089491ffffff
